845,NaN,NaN,NaN,2014
846,0.037,NaN,NaN,2014
847,0.027,NaN,NaN,2014
848,NaN,NaN,NaN,2014
849,0.009,NaN,NaN,2013
850,0.012,NaN,NaN,2013
851,NaN,NaN,NaN,2014
852,NaN,NaN,NaN,2014
853,NaN,NaN,NaN,2014
854,NaN,NaN,NaN,2014
855,NaN,NaN,NaN,2014
856,NaN,NaN,NaN,2014
857,NaN,NaN,NaN,2014
858,NaN,NaN,NaN,2014
859,NaN,NaN,NaN,2014
860,NaN,NaN,NaN,2014
861,NaN,NaN,NaN,2014
862,NaN,NaN,NaN,2014
863,NaN,NaN,NaN,2014
864,NaN,NaN,NaN,2014
865,NaN,NaN,NaN,2014
866,NaN,NaN,NaN,2014
867,NaN,NaN,NaN,2014
868,NaN,NaN,NaN,2014
869,NaN,NaN,NaN,2014
870,NaN,NaN,NaN,2014
871,NaN,NaN,NaN,2014
872,NaN,NaN,NaN,2014
873,NaN,NaN,NaN,2014
874,NaN,NaN,NaN,2014
875,NaN,NaN,NaN,2014
876,NaN,NaN,NaN,2014
877,NaN,NaN,NaN,2014
878,NaN,NaN,NaN,2014
879,NaN,NaN,NaN,2014
880,NaN,NaN,NaN,2014
881,NaN,NaN,NaN,2014
882,0.097,NaN,NaN,2013
883,0.105,NaN,NaN,2013
884,NaN,NaN,NaN,2014
885,NaN,NaN,NaN,2014
886,NaN,NaN,NaN,2014
887,NaN,NaN,NaN,2013
888,NaN,NaN,NaN,2014
889,0.051,NaN,NaN,2014
890,0.026,NaN,NaN,2014
891,NaN,NaN,NaN,2014
892,NaN,NaN,NaN,2014
893,NaN,NaN,NaN,2014
894,NaN,NaN,NaN,2014
895,NaN,NaN,NaN,2014
896,NaN,NaN,NaN,2014
897,NaN,NaN,NaN,2014
898,NaN,NaN,NaN,2014
899,NaN,NaN,NaN,2014
900,NaN,NaN,NaN,2014
901,NaN,NaN,NaN,2014
902,NaN,NaN,NaN,2014
903,NaN,NaN,NaN,2014
904,NaN,NaN,NaN,2014
905,0.012,NaN,NaN,2014
906,0.003,NaN,NaN,2014
907,NaN,NaN,NaN,2014
908,NaN,NaN,NaN,2014
909,NaN,NaN,NaN,2014
910,NaN,NaN,NaN,2014
911,NaN,NaN,NaN,2014
912,NaN,NaN,NaN,2014
913,NaN,NaN,NaN,2014
914,NaN,NaN,NaN,2014
915,NaN,NaN,NaN,2014
916,NaN,NaN,NaN,2014
917,NaN,NaN,NaN,2014
918,NaN,NaN,NaN,2014
919,NaN,NaN,NaN,2014
920,0.117,NaN,NaN,2013
921,0.25,NaN,NaN,2013
922,NaN,NaN,NaN,2014
923,NaN,NaN,NaN,2014
924,NaN,NaN,NaN,2014
925,NaN,NaN,NaN,2014
926,NaN,NaN,NaN,2014
927,NaN,NaN,NaN,2014
928,NaN,NaN,NaN,2014
929,NaN,NaN,NaN,2014
930,NaN,NaN,NaN,2014
931,NaN,NaN,NaN,2014
932,NaN,NaN,NaN,2014
933,NaN,NaN,NaN,2014
934,NaN,NaN,NaN,2014
935,NaN,NaN,NaN,2014
936,NaN,NaN,NaN,2014
937,NaN,NaN,NaN,2014
938,NaN,NaN,NaN,2014
939,NaN,NaN,NaN,2014
940,NaN,NaN,NaN,2014
941,NaN,NaN,NaN,2014
942,NaN,NaN,NaN,2014
943,NaN,NaN,NaN,2014
944,NaN,NaN,NaN,2014
945,NaN,NaN,NaN,2014
946,NaN,NaN,NaN,2014
947,NaN,NaN,NaN,2014
948,NaN,NaN,NaN,2014
949,NaN,NaN,NaN,2014
950,NaN,NaN,NaN,2014
951,NaN,NaN,NaN,2014
952,NaN,NaN,NaN,2014
953,NaN,NaN,NaN,2014
954,NaN,NaN,NaN,2014
955,NaN,NaN,NaN,2014
956,NaN,NaN,NaN,2014
957,NaN,NaN,NaN,2014
958,NaN,NaN,NaN,2014
959,NaN,NaN,NaN,2014
960,NaN,NaN,NaN,2014
961,NaN,NaN,NaN,2014
962,NaN,NaN,NaN,2014
963,NaN,NaN,NaN,2014
964,NaN,NaN,NaN,2014
965,NaN,NaN,NaN,2014
966,NaN,NaN,NaN,2014
967,NaN,NaN,NaN,2014
968,NaN,NaN,NaN,2014
969,NaN,NaN,NaN,2014
970,NaN,NaN,NaN,2014
971,NaN,NaN,NaN,2014
972,NaN,NaN,NaN,2014
973,NaN,NaN,NaN,2014
974,NaN,NaN,NaN,2014
975,NaN,NaN,NaN,2014
976,NaN,NaN,NaN,2014
977,NaN,NaN,NaN,2014
978,NaN,NaN,NaN,2014
979,NaN,NaN,NaN,2014
980,NaN,NaN,NaN,2014
981,NaN,NaN,NaN,2014
982,NaN,NaN,NaN,2014
983,NaN,NaN,NaN,2014
984,NaN,NaN,NaN,2014
985,NaN,NaN,NaN,2014
986,NaN,NaN,NaN,2014
987,NaN,NaN,NaN,2014
988,NaN,NaN,NaN,2014
989,NaN,NaN,NaN,2014
990,NaN,NaN,NaN,2014
991,NaN,NaN,NaN,2014
992,NaN,NaN,NaN,2014
993,NaN,NaN,NaN,2014
994,NaN,NaN,NaN,2014
995,NaN,NaN,NaN,2014
996,0.006,NaN,NaN,2013
997,0.024,NaN,NaN,2013
998,NaN,NaN,NaN,2014
999,NaN,NaN,NaN,2014
1000,NaN,NaN,NaN,2014
1001,NaN,NaN,NaN,2014
1002,NaN,NaN,NaN,2014
1003,NaN,NaN,NaN,2014
1004,NaN,NaN,NaN,2014
1005,NaN,NaN,NaN,2014
1006,NaN,NaN,NaN,2014
1007,NaN,NaN,NaN,2014
1008,NaN,NaN,NaN,2014
1009,NaN,NaN,NaN,2014
1010,NaN,NaN,NaN,2014
1011,NaN,NaN,NaN,2014
1012,NaN,NaN,NaN,2014
1013,NaN,NaN,NaN,2014
1014,NaN,NaN,NaN,2014
1015,NaN,NaN,NaN,2014
1016,NaN,NaN,NaN,2014
1017,NaN,NaN,NaN,2014
1018,NaN,NaN,NaN,2014
1019,NaN,NaN,NaN,2014
1020,NaN,NaN,NaN,2014
1021,NaN,NaN,NaN,2014
1022,NaN,NaN,NaN,2014
1023,NaN,NaN,NaN,2014
1024,NaN,NaN,NaN,2014
1025,NaN,NaN,NaN,2014
1026,NaN,NaN,NaN,2014
1027,NaN,NaN,NaN,2014
1028,NaN,NaN,NaN,2014
1029,NaN,NaN,NaN,2014
1030,NaN,NaN,NaN,2014
1031,NaN,NaN,NaN,2014
1032,NaN,NaN,NaN,2014
1033,NaN,NaN,NaN,2014
1034,NaN,NaN,NaN,2014
1035,NaN,NaN,NaN,2014
1036,NaN,NaN,NaN,2014
1037,NaN,NaN,NaN,2014
1038,NaN,NaN,NaN,2014
1039,NaN,NaN,NaN,2014
1040,NaN,NaN,NaN,2014
1041,NaN,NaN,NaN,2014
1042,NaN,NaN,NaN,2014
1043,NaN,NaN,NaN,2014
1044,NaN,NaN,NaN,2014
1045,NaN,NaN,NaN,2014
1046,NaN,NaN,NaN,2014
1047,NaN,NaN,NaN,2014
1048,NaN,NaN,NaN,2014
1049,NaN,NaN,NaN,2014
1050,NaN,NaN,NaN,2014
1051,NaN,NaN,NaN,2014
1052,NaN,NaN,NaN,2014
1053,NaN,NaN,NaN,2014
1054,NaN,NaN,NaN,2014
1055,NaN,NaN,NaN,2014
1056,NaN,NaN,NaN,2014
1057,NaN,NaN,NaN,2014
1058,NaN,NaN,NaN,2014
1059,NaN,NaN,NaN,2014
1060,NaN,NaN,NaN,2014
1061,NaN,NaN,NaN,2014
1062,NaN,NaN,NaN,2014
1063,NaN,NaN,NaN,2014
1064,NaN,NaN,NaN,2014
1065,NaN,NaN,NaN,2014
1066,NaN,NaN,NaN,2014
1067,NaN,NaN,NaN,2014
1068,NaN,NaN,NaN,2014
1069,NaN,NaN,NaN,2014
1070,NaN,NaN,NaN,2014
1071,NaN,NaN,NaN,2014
1072,NaN,NaN,NaN,2014
1073,NaN,NaN,NaN,2014
1074,NaN,NaN,NaN,2014
1075,NaN,NaN,NaN,2014
1076,NaN,NaN,NaN,2014
1077,NaN,NaN,NaN,2014
1078,NaN,NaN,NaN,2014
1079,NaN,NaN,NaN,2014
1080,NaN,NaN,NaN,2014
1081,NaN,NaN,NaN,2014
1082,NaN,NaN,NaN,2014
1083,NaN,NaN,NaN,2014
1084,NaN,NaN,NaN,2014
1085,NaN,NaN,NaN,2014
1086,NaN,NaN,NaN,2014
1087,NaN,NaN,NaN,2014
1088,NaN,NaN,NaN,2014
1089,NaN,NaN,NaN,2014
1090,NaN,NaN,NaN,2014
1091,NaN,NaN,NaN,2014
1092,NaN,NaN,NaN,2014
1093,NaN,NaN,NaN,2014
1094,NaN,NaN,NaN,2014
1095,NaN,NaN,NaN,2014
1096,NaN,NaN,NaN,2014
1097,NaN,NaN,NaN,2014
1098,NaN,NaN,NaN,2014
1099,NaN,NaN,NaN,2014
1100,NaN,NaN,NaN,2014
1101,NaN,NaN,NaN,2014
1102,NaN,NaN,NaN,2014
1103,NaN,NaN,NaN,2014
1104,NaN,NaN,NaN,2014
1105,NaN,NaN,NaN,2014
1106,NaN,NaN,NaN,2014
1107,NaN,NaN,NaN,2014
1108,NaN,NaN,NaN,2014
1109,NaN,NaN,NaN,2014
1110,NaN,NaN,NaN,2014
1111,NaN,NaN,NaN,2014
1112,NaN,NaN,NaN,2014
1113,NaN,NaN,NaN,2014
1114,NaN,NaN,NaN,2014
1115,NaN,NaN,NaN,2014
1116,NaN,NaN,NaN,2014
1117,NaN,NaN,NaN,2014
1118,NaN,NaN,NaN,2014
1119,NaN,NaN,NaN,2014
1120,NaN,NaN,NaN,2014
1121,NaN,NaN,NaN,2014
1122,NaN,NaN,NaN,2014
1123,NaN,NaN,NaN,2014
1124,NaN,NaN,NaN,2014
1125,NaN,NaN,NaN,2014
1126,NaN,NaN,NaN,2014
1127,NaN,NaN,NaN,2014
1128,NaN,NaN,NaN,2014
1129,NaN,NaN,NaN,2014
1130,NaN,NaN,NaN,2014
1131,NaN,NaN,NaN,2014
1132,NaN,NaN,NaN,2014
1133,NaN,NaN,NaN,2014
1134,NaN,NaN,NaN,2014
1135,NaN,NaN,NaN,2014
1136,NaN,NaN,NaN,2014
1137,NaN,NaN,NaN,2014
1138,NaN,NaN,NaN,2014
1139,NaN,NaN,NaN,2014
1140,NaN,NaN,NaN,2014
1141,NaN,NaN,NaN,2014
1142,NaN,NaN,NaN,2014
1143,NaN,NaN,NaN,2014
1144,NaN,NaN,NaN,2014
1145,NaN,NaN,NaN,2014
1146,NaN,NaN,NaN,2014
1147,NaN,NaN,NaN,2014
1148,NaN,NaN,NaN,2014
1149,NaN,NaN,NaN,2014
1150,0.534,NaN,NaN,2013
1151,0.042,NaN,NaN,2013
1152,NaN,NaN,NaN,2014
1153,NaN,NaN,NaN,2014
1154,NaN,NaN,NaN,2014
1155,NaN,NaN,NaN,2014
1156,NaN,NaN,NaN,2014
1157,NaN,NaN,NaN,2014
1158,NaN,NaN,NaN,2014
1159,NaN,NaN,NaN,2014
1160,NaN,NaN,NaN,2014
1161,NaN,NaN,NaN,2014
1162,NaN,NaN,NaN,2014
1163,NaN,NaN,NaN,2014
1164,NaN,NaN,NaN,2014
1165,NaN,NaN,NaN,2014
1166,NaN,NaN,NaN,2014
1167,NaN,NaN,NaN,2014
1168,NaN,NaN,NaN,2014
1169,NaN,NaN,NaN,2014
1170,NaN,NaN,NaN,2014
1171,NaN,NaN,NaN,2014
1172,NaN,NaN,NaN,2014
1173,NaN,NaN,NaN,2014
1174,NaN,NaN,NaN,2014
1175,NaN,NaN,NaN,2014
1176,NaN,NaN,NaN,2014
1177,NaN,NaN,NaN,2014
1178,NaN,NaN,NaN,2014
1179,NaN,NaN,NaN,2014
1180,NaN,NaN,NaN,2014
1181,NaN,NaN,NaN,2014
1182,NaN,NaN,NaN,2014
1183,NaN,NaN,NaN,2014
1184,NaN,NaN,NaN,2014
1185,NaN,NaN,NaN,2014
1186,NaN,NaN,NaN,2014
1187,NaN,NaN,NaN,2014
1188,NaN,NaN,NaN,2014
1189,NaN,NaN,NaN,2014
1190,NaN,NaN,NaN,2014
1191,NaN,NaN,NaN,2014
1192,NaN,NaN,NaN,2014
1193,NaN,NaN,NaN,2014
1194,NaN,NaN,NaN,2014
1195,NaN,NaN,NaN,2014
1196,NaN,NaN,NaN,2014
1197,NaN,NaN,NaN,2014
1198,NaN,NaN,NaN,2014
1199,NaN,NaN,NaN,2014
1200,NaN,NaN,NaN,2014
1201,NaN,NaN,NaN,2014
1202,NaN,NaN,NaN,2014
1203,NaN,NaN,NaN,2014
1204,NaN,NaN,NaN,2014
1205,NaN,NaN,NaN,2014
1206,NaN,NaN,NaN,2014
1207,NaN,NaN,NaN,2014
1208,NaN,NaN,NaN,2014
1209,NaN,NaN,NaN,2014
1210,NaN,NaN,NaN,2014
1211,NaN,NaN,NaN,2014
1212,NaN,NaN,NaN,2014
1213,NaN,NaN,NaN,2014
1214,NaN,NaN,NaN,2014
1215,NaN,NaN,NaN,2014
1216,NaN,NaN,NaN,2014
1217,NaN,NaN,NaN,2014
1218,NaN,NaN,NaN,2014
1219,NaN,NaN,NaN,2014
1220,NaN,NaN,NaN,2014
1221,NaN,NaN,NaN,2014
1222,NaN,NaN,NaN,2014
1223,NaN,NaN,NaN,2014
1224,NaN,NaN,NaN,2014
1225,NaN,NaN,NaN,2014
1226,NaN,NaN,NaN,2014
1227,NaN,NaN,NaN,2014
1228,NaN,NaN,NaN,2014
1229,NaN,NaN,NaN,2014
1230,NaN,NaN,NaN,2014
1231,NaN,NaN,NaN,2014
1232,NaN,NaN,NaN,2014
1233,NaN,NaN,NaN,2014
1234,NaN,NaN,NaN,2014
1235,NaN,NaN,NaN,2014
1236,NaN,NaN,NaN,2014
1237,NaN,NaN,NaN,2014
1238,NaN,NaN,NaN,2014
1239,NaN,NaN,NaN,2014
1240,NaN,NaN,NaN,2014
1241,NaN,NaN,NaN,2014
1242,NaN,NaN,NaN,2014
1243,NaN,NaN,NaN,2014
1244,0.052,NaN,NaN,2013
1245,0.051,NaN,NaN,2013
1246,0.275,NaN,NaN,2013
1247,0.202,NaN,NaN,2013
1248,NaN,NaN,NaN,2014
1249,NaN,NaN,NaN,2014
1250,NaN,NaN,NaN,2014
1251,0.155,NaN,NaN,2013
1252,0.118,NaN,NaN,2013
1253,NaN,NaN,NaN,2014
1254,NaN,NaN,NaN,2014
1255,NaN,NaN,NaN,2014
1256,NaN,NaN,NaN,2014
1257,NaN,NaN,NaN,2014
1258,NaN,NaN,NaN,2014
1259,0.192,NaN,NaN,2013
1260,0.177,NaN,NaN,2013
1261,NaN,NaN,NaN,2014
1262,NaN,NaN,NaN,2014
1263,NaN,NaN,NaN,2014
1264,NaN,NaN,NaN,2014
1265,NaN,NaN,NaN,2014
1266,NaN,NaN,NaN,2014
1267,NaN,NaN,NaN,2014
1268,NaN,NaN,NaN,2014
1269,NaN,NaN,NaN,2014
1270,NaN,NaN,NaN,2014
1271,NaN,NaN,NaN,2014
1272,NaN,NaN,NaN,2014
1273,NaN,NaN,NaN,2014
1274,NaN,NaN,NaN,2014
1275,NaN,NaN,NaN,2014
1276,NaN,NaN,NaN,2014
1277,NaN,NaN,NaN,2014
1278,NaN,NaN,NaN,2014
1279,NaN,NaN,NaN,2014
1280,NaN,NaN,NaN,2014
1281,NaN,NaN,NaN,2014
1282,NaN,NaN,NaN,2014
1283,NaN,NaN,NaN,2014
1284,NaN,NaN,NaN,2014
1285,NaN,NaN,NaN,2014
1286,NaN,NaN,NaN,2014
1287,NaN,NaN,NaN,2014
1288,NaN,NaN,NaN,2014
1289,NaN,NaN,NaN,2014
1290,NaN,NaN,NaN,2014
1291,NaN,NaN,NaN,2014
1292,NaN,NaN,NaN,2014
1293,NaN,NaN,NaN,2014
1294,NaN,NaN,NaN,2014
1295,NaN,NaN,NaN,2014
1296,NaN,NaN,NaN,2014
1297,NaN,NaN,NaN,2014
1298,NaN,NaN,NaN,2014
1299,NaN,NaN,NaN,2014
1300,NaN,NaN,NaN,2014
1301,NaN,NaN,NaN,2014
1302,NaN,NaN,NaN,2014
1303,NaN,NaN,NaN,2014
1304,NaN,NaN,NaN,2014
1305,NaN,NaN,NaN,2014
1306,NaN,NaN,NaN,2014
1307,NaN,NaN,NaN,2014
1308,NaN,NaN,NaN,2014
1309,NaN,NaN,NaN,2014
1310,NaN,NaN,NaN,2014
1311,NaN,NaN,NaN,2014
1312,NaN,NaN,NaN,2014
1313,NaN,NaN,NaN,2014
1314,NaN,NaN,NaN,2014
1315,NaN,NaN,NaN,2014
1316,NaN,NaN,NaN,2014
1317,NaN,NaN,NaN,2014
1318,NaN,NaN,NaN,2014
1319,NaN,NaN,NaN,2014
1320,0.033,NaN,NaN,2013
1321,0.019,NaN,NaN,2013
1322,NaN,NaN,NaN,2014
1323,NaN,NaN,NaN,2014
1324,NaN,NaN,NaN,2014
1325,NaN,NaN,NaN,2014
1326,NaN,NaN,NaN,2014
1327,0.01,NaN,NaN,2013
1328,0.005,NaN,NaN,2013
1329,NaN,NaN,NaN,2014
1330,NaN,NaN,NaN,2014
1331,NaN,NaN,NaN,2014
1332,NaN,NaN,NaN,2014
1333,NaN,NaN,NaN,2014
1334,NaN,NaN,NaN,2014
1335,NaN,NaN,NaN,2014
1336,NaN,NaN,NaN,2014
1337,NaN,NaN,NaN,2014
1338,NaN,NaN,NaN,2014
1339,NaN,NaN,NaN,2014
1340,NaN,NaN,NaN,2014
1341,NaN,NaN,NaN,2014
1342,NaN,NaN,NaN,2014
1343,NaN,NaN,NaN,2014
1344,NaN,NaN,NaN,2014
1345,NaN,NaN,NaN,2014
1346,NaN,NaN,NaN,2014
1347,NaN,NaN,NaN,2014
1348,NaN,NaN,NaN,2014
1349,NaN,NaN,NaN,2014
1350,NaN,NaN,NaN,2014
1351,NaN,NaN,NaN,2014
1352,NaN,NaN,NaN,2014
1353,NaN,NaN,NaN,2014
1354,NaN,NaN,NaN,2014
1355,NaN,NaN,NaN,2014
1356,NaN,NaN,NaN,2014
1357,NaN,NaN,NaN,2014
1358,NaN,NaN,NaN,2014
1359,NaN,NaN,NaN,2014
1360,NaN,NaN,NaN,2014
1361,NaN,NaN,NaN,2014
1362,NaN,NaN,NaN,2014
1363,NaN,NaN,NaN,2014
1364,NaN,NaN,NaN,2014
1365,NaN,NaN,NaN,2014
1366,NaN,NaN,NaN,2014
1367,NaN,NaN,NaN,2014
1368,NaN,NaN,NaN,2014
1369,NaN,NaN,NaN,2014
1370,NaN,NaN,NaN,2014
1371,NaN,NaN,NaN,2014
1372,NaN,NaN,NaN,2014
1373,NaN,NaN,NaN,2014
1374,0.09,NaN,NaN,2013
1375,0.124,NaN,NaN,2013
1376,NaN,NaN,NaN,2014
1377,NaN,NaN,NaN,2014
1378,NaN,NaN,NaN,2014
1379,NaN,NaN,NaN,2014
1380,NaN,NaN,NaN,2014
1381,NaN,NaN,NaN,2014
1382,NaN,NaN,NaN,2014
1383,NaN,NaN,NaN,2014
1384,NaN,NaN,NaN,2014
1385,NaN,NaN,NaN,2014
1386,NaN,NaN,NaN,2014
1387,NaN,NaN,NaN,2014
1388,NaN,NaN,NaN,2014
1389,NaN,NaN,NaN,2014
1390,NaN,NaN,NaN,2014
1391,NaN,NaN,NaN,2014
1392,NaN,NaN,NaN,2014
1393,NaN,NaN,NaN,2014
1394,NaN,NaN,NaN,2014
1395,NaN,NaN,NaN,2014
1396,NaN,NaN,NaN,2014
1397,NaN,NaN,NaN,2014
1398,NaN,NaN,NaN,2014
1399,NaN,NaN,NaN,2014
1400,NaN,NaN,NaN,2014
1401,NaN,NaN,NaN,2014
1402,NaN,NaN,NaN,2014
1403,NaN,NaN,NaN,2014
1404,NaN,NaN,NaN,2014
1405,NaN,NaN,NaN,2014
1406,NaN,NaN,NaN,2014
1407,NaN,NaN,NaN,2014
1408,NaN,NaN,NaN,2014
1409,NaN,NaN,NaN,2014
1410,NaN,NaN,NaN,2014
1411,NaN,NaN,NaN,2014
1412,NaN,NaN,NaN,2014
1413,NaN,NaN,NaN,2014
1414,NaN,NaN,NaN,2014
1415,NaN,NaN,NaN,2014
1416,NaN,NaN,NaN,2014
1417,NaN,NaN,NaN,2014
1418,NaN,NaN,NaN,2014
1419,NaN,NaN,NaN,2014
1420,NaN,NaN,NaN,2014
1421,NaN,NaN,NaN,2014
1422,NaN,NaN,NaN,2014
1423,NaN,NaN,NaN,2014
1424,NaN,NaN,NaN,2014
1425,NaN,NaN,NaN,2014
1426,NaN,NaN,NaN,2014
1427,NaN,NaN,NaN,2014
1428,0.019,NaN,NaN,2013
1429,0.047,NaN,NaN,2013
1430,NaN,NaN,NaN,2014
1431,NaN,NaN,NaN,2014
1432,NaN,NaN,NaN,2014
1433,NaN,NaN,NaN,2014
1434,NaN,NaN,NaN,2014
1435,NaN,NaN,NaN,2014
1436,NaN,NaN,NaN,2014
1437,NaN,NaN,NaN,2014
1438,NaN,NaN,NaN,2014
1439,NaN,NaN,NaN,2014
1440,NaN,NaN,NaN,2014
1441,NaN,NaN,NaN,2014
1442,NaN,NaN,NaN,2014
1443,NaN,NaN,NaN,2014
1444,NaN,NaN,NaN,2014
1445,NaN,NaN,NaN,2014
1446,NaN,NaN,NaN,2014
1447,NaN,NaN,NaN,2014
1448,NaN,NaN,NaN,2014
1449,NaN,NaN,NaN,2014
1450,NaN,NaN,NaN,2014
1451,NaN,NaN,NaN,2014
1452,NaN,NaN,NaN,2014
1453,NaN,NaN,NaN,2014
1454,NaN,NaN,NaN,2014
1455,NaN,NaN,NaN,2014
1456,NaN,NaN,NaN,2014
1457,NaN,NaN,NaN,2014
1458,NaN,NaN,NaN,2014
1459,NaN,NaN,NaN,2014
1460,NaN,NaN,NaN,2014
1461,NaN,NaN,NaN,2014
1462,NaN,NaN,NaN,2014
1463,NaN,NaN,NaN,2014
1464,NaN,NaN,NaN,2014
1465,NaN,NaN,NaN,2014
1466,NaN,NaN,NaN,2014
1467,NaN,NaN,NaN,2014
1468,NaN,NaN,NaN,2014
1469,NaN,NaN,NaN,2014
1470,NaN,NaN,NaN,2014
1471,NaN,NaN,NaN,2014
1472,NaN,NaN,NaN,2014
1473,NaN,NaN,NaN,2014
1474,NaN,NaN,NaN,2014
1475,NaN,NaN,NaN,2014
1476,NaN,NaN,NaN,2014
1477,NaN,NaN,NaN,2014
1478,NaN,NaN,NaN,2014
1479,NaN,NaN,NaN,2014
1480,NaN,NaN,NaN,2014
1481,NaN,NaN,NaN,2014
1482,NaN,NaN,NaN,2014
1483,NaN,NaN,NaN,2014
1484,NaN,NaN,NaN,2014
1485,NaN,NaN,NaN,2014
1486,NaN,NaN,NaN,2014
1487,NaN,NaN,NaN,2014
1488,NaN,NaN,NaN,2014
1489,NaN,NaN,NaN,2014
1490,NaN,NaN,NaN,2014
1491,NaN,NaN,NaN,2014
1492,NaN,NaN,NaN,2014
1493,NaN,NaN,NaN,2014
1494,NaN,NaN,NaN,2014
1495,NaN,NaN,NaN,2014
1496,NaN,NaN,NaN,2014
1497,NaN,NaN,NaN,2014
1498,NaN,NaN,NaN,2014
1499,NaN,NaN,NaN,2014
1500,NaN,NaN,NaN,2014
1501,NaN,NaN,NaN,2014
1502,NaN,NaN,NaN,2014
1503,NaN,NaN,NaN,2014
1504,NaN,NaN,NaN,2014
1505,NaN,NaN,NaN,2014
1506,NaN,NaN,NaN,2014
1507,NaN,NaN,NaN,2014
1508,NaN,NaN,NaN,2014
1509,NaN,NaN,NaN,2014
1510,NaN,NaN,NaN,2014
1511,NaN,NaN,NaN,2014
1512,NaN,NaN,NaN,2014
1513,NaN,NaN,NaN,2014
1514,NaN,NaN,NaN,2014
1515,NaN,NaN,NaN,2014
1516,NaN,NaN,NaN,2014
1517,NaN,NaN,NaN,2014
1518,NaN,NaN,NaN,2014
1519,NaN,NaN,NaN,2014
1520,NaN,NaN,NaN,2014
1521,NaN,NaN,NaN,2014
1522,NaN,NaN,NaN,2014
1523,NaN,NaN,NaN,2014
1524,NaN,NaN,NaN,2014
1525,NaN,NaN,NaN,2014
1526,0.238,NaN,NaN,2013
1527,0.056,NaN,NaN,2013
1528,NaN,NaN,NaN,2014
1529,NaN,NaN,NaN,2014
1530,NaN,NaN,NaN,2014
1531,NaN,NaN,NaN,2014
1532,NaN,NaN,NaN,2014
1533,NaN,NaN,NaN,2014
1534,NaN,NaN,NaN,2014
1535,NaN,NaN,NaN,2014
1536,NaN,NaN,NaN,2014
1537,NaN,NaN,NaN,2014
1538,NaN,NaN,NaN,2014
1539,NaN,NaN,NaN,2014
1540,NaN,NaN,NaN,2014
1541,NaN,NaN,NaN,2014
1542,NaN,NaN,NaN,2014
1543,NaN,NaN,NaN,2014
1544,NaN,NaN,NaN,2014
1545,NaN,NaN,NaN,2014
1546,NaN,NaN,NaN,2014
1547,NaN,NaN,NaN,2014
1548,NaN,NaN,NaN,2014
1549,0.02,NaN,NaN,2014
1550,0.009,NaN,NaN,2014
1551,0.0002,NaN,NaN,2014
1552,12.6,NaN,NaN,2014
1553,0.002,NaN,NaN,2014
1554,0.008,NaN,NaN,2014
1555,NaN,NaN,132,2013
1556,NaN,NaN,NaN,2013
1557,0.939,NaN,1056,2014
1558,0.211,NaN,NaN,2014
1559,0.81,NaN,2000,2007
1560,0.01,NaN,NaN,2008
1561,0.9,NaN,NaN,2008
1562,0.23,NaN,NaN,2009
1563,4.8,NaN,3600,2013
1564,0.0327,NaN,NaN,2011
1565,0.157,NaN,NaN,2010
1566,2.6,NaN,NaN,2010
1567,1.5,NaN,2300,2012
1568,11,NaN,2800,2012
1569,4.8,NaN,7720,2012
1570,11.6,NaN,7560,2013
1571,NaN,0.34,NaN,2014
1572,NaN,0.4,NaN,2014
1573,NaN,1.54,NaN,2014
1574,NaN,19.8,NaN,2007
1575,2.6,NaN,NaN,2004
1576,3.8,NaN,NaN,2005
1577,0.04,NaN,NaN,2006
1578,0.017,NaN,NaN,2005
1579,0.71,NaN,NaN,2008
1580,0.27,NaN,NaN,2008
1581,0.0694,NaN,NaN,2009
1582,0.53,NaN,2570,2012
1583,0.11,NaN,4080,2012
1584,0.68,NaN,4080,2012
1585,1.85,NaN,1760,2013
1586,2.73,NaN,4970,2013
1587,4.5,NaN,NaN,2008
1588,0.62,NaN,NaN,2004
1589,1.39,NaN,NaN,2002
1590,0.55,NaN,NaN,2004
1591,1.26,NaN,600,2004
1592,1.18,NaN,2500,2004
1593,1.01,NaN,NaN,2007
1594,1.03,NaN,NaN,2007
1595,21,NaN,NaN,2006
1596,2.31,NaN,1200,2013
1597,0.54,NaN,NaN,2012
1598,1.844,NaN,NaN,2012
1599,0.00007,NaN,NaN,1992
1600,0.013,NaN,NaN,1992
1601,0.012,NaN,NaN,1994
1602,2.5,NaN,NaN,2003
1603,1.2,NaN,1200,2011
1604,1.09,NaN,NaN,2010
1605,2.487,NaN,NaN,2011
1606,10.5,NaN,135,2013
1607,16,NaN,120,2013
1608,13,NaN,NaN,2010
1609,3.8,NaN,8500,2006
1610,9.7,NaN,8500,2006
1611,0.752,NaN,152.3,2004
1612,1.91,NaN,228,2007
1613,0.919,NaN,492,2007
1614,1.778,NaN,360,2011
1615,14,NaN,NaN,2008
1616,3.2,NaN,NaN,2007
1617,0.918,NaN,408,2007
1618,0.914,NaN,147,2007
1619,1.76,NaN,220,2007
1620,1.237,NaN,300,2007
1621,1.568,NaN,300,2008
1622,0.503,NaN,NaN,2009
1623,0.96,NaN,140,2008
1624,2.244,NaN,87,2010
1625,3.15,NaN,90,2008
1626,0.487,NaN,121.7,2008
1627,1.41,NaN,NaN,2008
1628,0.477,NaN,155,2009
1629,7.341,NaN,160,2008
1630,0.542,NaN,NaN,2009
1631,0.855,NaN,NaN,2009
1632,0.49,NaN,400,2009
1633,10.43,NaN,105.49,2009
